,Year,Age,Female,Male,Total
4999,1975-1979,4,0.00028399999999999996,0.000386,0.000336
5000,1975-1979,5,0.000258,0.00040300000000000004,0.000333
5001,1975-1979,6,0.000221,0.000312,0.000268
5002,1975-1979,7,0.000168,0.000306,0.000239
5003,1975-1979,8,0.000154,0.000317,0.00023799999999999998
5004,1975-1979,9,0.000236,0.000261,0.00024900000000000004
5005,1975-1979,10,0.000171,0.000248,0.00021099999999999998
5006,1975-1979,11,0.00018999999999999998,0.00022799999999999999,0.00021
5007,1975-1979,12,0.00020899999999999998,0.00025299999999999997,0.00023199999999999997
5008,1975-1979,13,0.000194,0.000281,0.00023799999999999998
5009,1975-1979,14,0.000269,0.000362,0.00031600000000000004
5010,1975-1979,15,0.000391,0.0005650000000000001,0.00047999999999999996
5011,1975-1979,16,0.00035,0.000606,0.000481
5012,1975-1979,17,0.000336,0.00082,0.000584
5013,1975-1979,18,0.000487,0.001005,0.000752
5014,1975-1979,19,0.000404,0.0010609999999999999,0.00074
5015,1975-1979,20,0.000407,0.0011099999999999999,0.000766
5016,1975-1979,21,0.000424,0.001165,0.000802
5017,1975-1979,22,0.000454,0.0011619999999999998,0.0008150000000000001
5018,1975-1979,23,0.000454,0.0011539999999999999,0.0008119999999999999
5019,1975-1979,24,0.00042300000000000004,0.001101,0.0007700000000000001
5020,1975-1979,25,0.000434,0.00107,0.000759
5021,1975-1979,26,0.00048499999999999997,0.001182,0.0008410000000000001
5022,1975-1979,27,0.0005070000000000001,0.001269,0.000897
5023,1975-1979,28,0.0005,0.0011359999999999999,0.000825
5024,1975-1979,29,0.000544,0.001232,0.000897
5025,1975-1979,30,0.000566,0.001267,0.000926
5026,1975-1979,31,0.000642,0.0013109999999999999,0.000987
5027,1975-1979,32,0.000672,0.001353,0.001024
5028,1975-1979,33,0.000749,0.001341,0.0010550000000000002
5029,1975-1979,34,0.000767,0.001491,0.001142
5030,1975-1979,35,0.000837,0.0016870000000000001,0.001277
5031,1975-1979,36,0.000787,0.001805,0.001312
5032,1975-1979,37,0.0009429999999999999,0.001857,0.0014140000000000001
5033,1975-1979,38,0.0011220000000000002,0.002096,0.001622
5034,1975-1979,39,0.0012369999999999998,0.002151,0.0017050000000000001
5035,1975-1979,40,0.001284,0.002337,0.0018219999999999998
5036,1975-1979,41,0.001546,0.0025989999999999997,0.002082
5037,1975-1979,42,0.001532,0.002916,0.002234
5038,1975-1979,43,0.001956,0.003193,0.002582
5039,1975-1979,44,0.001889,0.00339,0.0026449999999999998
5040,1975-1979,45,0.001994,0.003633,0.002816
5041,1975-1979,46,0.001957,0.003999,0.002978
5042,1975-1979,47,0.002444,0.004371,0.003406
5043,1975-1979,48,0.002664,0.004516,0.003587
5044,1975-1979,49,0.0028239999999999997,0.005414,0.0041140000000000005
5045,1975-1979,50,0.0030859999999999998,0.005852,0.004463
5046,1975-1979,51,0.0034549999999999997,0.006255,0.004849
5047,1975-1979,52,0.003812,0.006864,0.00533
5048,1975-1979,53,0.004069,0.007662,0.005854
5049,1975-1979,54,0.004293,0.008264,0.0062640000000000005
5050,1975-1979,55,0.004627,0.009207,0.006899
5051,1975-1979,56,0.005151,0.010037,0.007572
5052,1975-1979,57,0.005370000000000001,0.011313,0.008309
5053,1975-1979,58,0.006046,0.011765000000000001,0.008870000000000001
5054,1975-1979,59,0.006651000000000001,0.013045,0.009801
5055,1975-1979,60,0.007065999999999999,0.014844,0.010884
5056,1975-1979,61,0.008185,0.015844999999999998,0.011931
5057,1975-1979,62,0.008301000000000001,0.017428,0.012751
5058,1975-1979,63,0.00942,0.0196,0.014365000000000001
5059,1975-1979,64,0.010536,0.021353999999999998,0.015772
5060,1975-1979,65,0.011701000000000001,0.023886,0.017575999999999998
5061,1975-1979,66,0.012909,0.026195,0.019274
5062,1975-1979,67,0.014398,0.029742,0.021689
5063,1975-1979,68,0.016028999999999998,0.032701999999999995,0.023878
5064,1975-1979,69,0.01813,0.035929,0.026407999999999997
5065,1975-1979,70,0.020481,0.038846,0.028914
5066,1975-1979,71,0.02332,0.044438,0.032904
5067,1975-1979,72,0.026047000000000004,0.048537000000000004,0.036126
5068,1975-1979,73,0.028902999999999998,0.0542,0.040087
5069,1975-1979,74,0.032721,0.0586,0.04401
5070,1975-1979,75,0.037833,0.06679500000000001,0.050291
5071,1975-1979,76,0.043512,0.071516,0.055378
5072,1975-1979,77,0.049783999999999995,0.080501,0.062622
5073,1975-1979,78,0.055279999999999996,0.087719,0.068659
5074,1975-1979,79,0.06288099999999999,0.096576,0.07659400000000001
5075,1975-1979,80,0.07013,0.106798,0.084812
5076,1975-1979,81,0.080349,0.116748,0.09465900000000001
5077,1975-1979,82,0.088138,0.12928399999999998,0.10400000000000001
5078,1975-1979,83,0.09911299999999999,0.13714300000000001,0.113471
5079,1975-1979,84,0.111078,0.151988,0.126247
5080,1975-1979,85,0.125212,0.167008,0.140481
5081,1975-1979,86,0.13881400000000002,0.18332,0.15482200000000002
5082,1975-1979,87,0.155219,0.20296,0.17216099999999998
5083,1975-1979,88,0.169423,0.22330999999999998,0.188344
5084,1975-1979,89,0.186468,0.23234000000000002,0.202405
5085,1975-1979,90,0.206711,0.254828,0.22329899999999997
5086,1975-1979,91,0.22055,0.283327,0.24180500000000002
5087,1975-1979,92,0.23895999999999998,0.299531,0.259101
5088,1975-1979,93,0.272665,0.325369,0.28981799999999996
5089,1975-1979,94,0.290767,0.367268,0.314931
5090,1975-1979,95,0.317275,0.404368,0.343952
5091,1975-1979,96,0.33863200000000004,0.422357,0.363387
5092,1975-1979,97,0.363502,0.436771,0.385125
5093,1975-1979,98,0.42267,0.435021,0.426346
5094,1975-1979,99,0.421439,0.46407,0.434591
5095,1975-1979,100,0.446755,0.513158,0.467128
5096,1975-1979,101,0.49965,0.593284,0.525191
5097,1975-1979,102,0.513208,0.808696,0.579512
5098,1975-1979,103,0.640199,0.495413,0.609375
5099,1975-1979,104,0.593023,0.8,0.646552
5100,1975-1979,105,0.326087,0.692308,0.40678000000000003
5101,1975-1979,106,1.1707319999999999,0.0,0.90566
5102,1975-1979,107,0.3,2.0,0.692308
5103,1975-1979,108,1.5,,1.5
5104,1975-1979,109,3.0,,3.0
5105,1975-1979,110,,,
5106,1980-1984,0,0.006229,0.007381,0.0068200000000000005
5107,1980-1984,1,0.00044500000000000003,0.00042800000000000005,0.000436
5108,1980-1984,2,0.000193,0.000291,0.00024300000000000002
5109,1980-1984,3,0.000225,0.000288,0.00025699999999999996
5110,1980-1984,4,0.000176,0.000268,0.000223
5111,1980-1984,5,0.000156,0.000215,0.00018600000000000002
5112,1980-1984,6,0.000127,0.000262,0.000196
5113,1980-1984,7,0.000146,0.000198,0.000173
5114,1980-1984,8,0.00015,0.000225,0.000188
5115,1980-1984,9,0.000118,0.000207,0.00016299999999999998
5116,1980-1984,10,0.00011399999999999999,0.000193,0.000155
5117,1980-1984,11,0.000122,0.000168,0.000146
5118,1980-1984,12,0.000172,0.000198,0.000185
5119,1980-1984,13,0.000133,0.000198,0.000166
5120,1980-1984,14,0.000215,0.000258,0.00023700000000000001
5121,1980-1984,15,0.000298,0.00041600000000000003,0.00035800000000000003
5122,1980-1984,16,0.00026000000000000003,0.00045599999999999997,0.00036
5123,1980-1984,17,0.000215,0.000551,0.00038700000000000003
5124,1980-1984,18,0.000265,0.0009140000000000001,0.000597
5125,1980-1984,19,0.000368,0.000837,0.000607
5126,1980-1984,20,0.000323,0.0009699999999999999,0.000653
5127,1980-1984,21,0.000354,0.000863,0.000614
5128,1980-1984,22,0.00035800000000000003,0.000889,0.000628
5129,1980-1984,23,0.000332,0.0010789999999999999,0.000713
5130,1980-1984,24,0.00034700000000000003,0.0009609999999999999,0.000661
5131,1980-1984,25,0.000333,0.001112,0.000731
5132,1980-1984,26,0.000463,0.001113,0.000795
5133,1980-1984,27,0.000466,0.001047,0.000763
5134,1980-1984,28,0.000478,0.00112,0.000807
5135,1980-1984,29,0.000534,0.001114,0.000831
5136,1980-1984,30,0.000499,0.001248,0.0008820000000000001
5137,1980-1984,31,0.000576,0.0011619999999999998,0.000875
5138,1980-1984,32,0.000571,0.001142,0.000863
5139,1980-1984,33,0.000708,0.001235,0.000977
5140,1980-1984,34,0.000674,0.001303,0.0009960000000000001
5141,1980-1984,35,0.000733,0.00158,0.001167
5142,1980-1984,36,0.000798,0.001578,0.001199
5143,1980-1984,37,0.000859,0.001628,0.001255
5144,1980-1984,38,0.000986,0.001689,0.001348
5145,1980-1984,39,0.000968,0.0017620000000000001,0.001377
5146,1980-1984,40,0.001147,0.002163,0.0016699999999999998
5147,1980-1984,41,0.0012029999999999999,0.002225,0.0017280000000000002
5148,1980-1984,42,0.00148,0.00266,0.002085
5149,1980-1984,43,0.0014320000000000001,0.002625,0.002041
5150,1980-1984,44,0.0017350000000000002,0.002902,0.002329
5151,1980-1984,45,0.001836,0.0032329999999999998,0.002546
5152,1980-1984,46,0.001997,0.003617,0.002817
5153,1980-1984,47,0.0021449999999999998,0.004031,0.0030960000000000002
5154,1980-1984,48,0.002404,0.004108,0.0032600000000000003
5155,1980-1984,49,0.0027489999999999997,0.004876,0.0038130000000000004
5156,1980-1984,50,0.002726,0.005295,0.004006
5157,1980-1984,51,0.003097,0.005863,0.00447
5158,1980-1984,52,0.003392,0.006695,0.005028
5159,1980-1984,53,0.0036880000000000003,0.006808,0.005231
5160,1980-1984,54,0.00394,0.007692,0.0057929999999999995
5161,1980-1984,55,0.004594,0.008479,0.006509999999999999
5162,1980-1984,56,0.004736,0.009376,0.0070209999999999995
5163,1980-1984,57,0.0050609999999999995,0.010037,0.007508
5164,1980-1984,58,0.005654,0.011304999999999999,0.008426000000000001
5165,1980-1984,59,0.006188,0.012523000000000001,0.009289
5166,1980-1984,60,0.006789,0.013931,0.010279
5167,1980-1984,61,0.007443000000000001,0.015269,0.011256
5168,1980-1984,62,0.008076,0.016736,0.01228
5169,1980-1984,63,0.008918,0.01848,0.013544999999999998
5170,1980-1984,64,0.009982,0.020715,0.015152
5171,1980-1984,65,0.010901000000000001,0.022853000000000002,0.01662
5172,1980-1984,66,0.011661,0.024163999999999998,0.017606999999999998
5173,1980-1984,67,0.012968,0.027677999999999998,0.019924
5174,1980-1984,68,0.015416999999999998,0.030510000000000002,0.022505
5175,1980-1984,69,0.016209,0.033812,0.024416
5176,1980-1984,70,0.018795,0.035933,0.026723
5177,1980-1984,71,0.021115000000000002,0.041128,0.030277
5178,1980-1984,72,0.023581,0.045074,0.033297
5179,1980-1984,73,0.026289999999999997,0.049845,0.036789999999999996
5180,1980-1984,74,0.029761000000000003,0.055462,0.041026
5181,1980-1984,75,0.034056,0.061019000000000004,0.045654
5182,1980-1984,76,0.038665,0.06773,0.050948
5183,1980-1984,77,0.043082,0.074671,0.056197000000000004
5184,1980-1984,78,0.048579000000000004,0.08290399999999999,0.062548
5185,1980-1984,79,0.054508,0.092304,0.069565
5186,1980-1984,80,0.063034,0.100513,0.07766100000000001
5187,1980-1984,81,0.071367,0.110299,0.086258
5188,1980-1984,82,0.07986900000000001,0.12186400000000001,0.095596
5189,1980-1984,83,0.08945299999999999,0.13371,0.105696
5190,1980-1984,84,0.10301500000000001,0.148641,0.119448
5191,1980-1984,85,0.11876199999999999,0.16100599999999998,0.133659
5192,1980-1984,86,0.125298,0.17262,0.14158800000000002
5193,1980-1984,87,0.140132,0.19183599999999998,0.157461
5194,1980-1984,88,0.159187,0.20957199999999998,0.175593
5195,1980-1984,89,0.177541,0.233612,0.195273
5196,1980-1984,90,0.19359200000000001,0.24793,0.21042199999999997
5197,1980-1984,91,0.21272,0.271165,0.23044800000000001
5198,1980-1984,92,0.23854,0.300159,0.256843
5199,1980-1984,93,0.259601,0.33118200000000003,0.280378
5200,1980-1984,94,0.279731,0.33501,0.295473
5201,1980-1984,95,0.298029,0.379907,0.320769
5202,1980-1984,96,0.343415,0.389343,0.356022
5203,1980-1984,97,0.36033899999999996,0.42719799999999997,0.378193
5204,1980-1984,98,0.38655100000000003,0.446899,0.401968
5205,1980-1984,99,0.376988,0.506694,0.40713299999999997
5206,1980-1984,100,0.424903,0.500444,0.44199099999999997
5207,1980-1984,101,0.468371,0.82968,0.544295
5208,1980-1984,102,0.44738999999999995,0.614841,0.479195
5209,1980-1984,103,0.5843020000000001,1.102941,0.669903
5210,1980-1984,104,0.482574,0.8421049999999999,0.530233
5211,1980-1984,105,0.887574,1.25,0.932642
5212,1980-1984,106,0.358209,6.0,0.441176
5213,1980-1984,107,0.923077,,0.923077
5214,1980-1984,108,0.3,,0.3
5215,1980-1984,109,0.75,,0.75
5216,1980-1984,110,0.0,,0.0
5217,1985-1989,0,0.005490999999999999,0.00688,0.006205
5218,1985-1989,1,0.0004969999999999999,0.00045999999999999996,0.000478
5219,1985-1989,2,0.000294,0.00028199999999999997,0.000288
5220,1985-1989,3,0.000175,0.000263,0.00022
5221,1985-1989,4,0.00020299999999999997,0.000204,0.00020299999999999997
5222,1985-1989,5,0.000125,0.00023700000000000001,0.000182
5223,1985-1989,6,0.000167,0.000175,0.000171
5224,1985-1989,7,8.499999999999999e-05,0.00015,0.000118
5225,1985-1989,8,9.300000000000001e-05,0.000149,0.000122
5226,1985-1989,9,9.6e-05,0.000147,0.000122
5227,1985-1989,10,0.000143,0.00017900000000000001,0.000162
5228,1985-1989,11,0.000139,0.000204,0.000172
5229,1985-1989,12,0.0001,0.000172,0.00013700000000000002
5230,1985-1989,13,0.000146,0.000207,0.000177
5231,1985-1989,14,0.000117,0.000307,0.00021400000000000002
5232,1985-1989,15,0.00023799999999999998,0.00041900000000000005,0.000331
5233,1985-1989,16,0.00022400000000000002,0.00048499999999999997,0.00035800000000000003
5234,1985-1989,17,0.000312,0.0005740000000000001,0.000446
5235,1985-1989,18,0.000324,0.000833,0.000585
5236,1985-1989,19,0.00034500000000000004,0.000925,0.000642
5237,1985-1989,20,0.00035,0.000977,0.000671
5238,1985-1989,21,0.000325,0.0009279999999999999,0.000634
5239,1985-1989,22,0.000337,0.0009289999999999999,0.00064
5240,1985-1989,23,0.000354,0.000927,0.000648
5241,1985-1989,24,0.00031,0.00085,0.000587
5242,1985-1989,25,0.000381,0.000974,0.000685
5243,1985-1989,26,0.00045,0.0009939999999999999,0.000729
5244,1985-1989,27,0.000417,0.0010890000000000001,0.0007610000000000001
5245,1985-1989,28,0.000499,0.0009789999999999998,0.000745
5246,1985-1989,29,0.00045099999999999996,0.0010279999999999998,0.000746
5247,1985-1989,30,0.000488,0.001112,0.000807
5248,1985-1989,31,0.000602,0.001083,0.000848
5249,1985-1989,32,0.000513,0.001277,0.000904
5250,1985-1989,33,0.000575,0.001233,0.0009109999999999999
5251,1985-1989,34,0.000676,0.00135,0.0010199999999999999
5252,1985-1989,35,0.000791,0.001371,0.0010869999999999999
5253,1985-1989,36,0.000884,0.001452,0.001174
5254,1985-1989,37,0.000891,0.001459,0.001181
5255,1985-1989,38,0.000857,0.0017850000000000001,0.00133
5256,1985-1989,39,0.00098,0.0017929999999999999,0.001394
5257,1985-1989,40,0.001123,0.00193,0.001535
5258,1985-1989,41,0.001104,0.001998,0.001562
5259,1985-1989,42,0.001228,0.002149,0.0017
5260,1985-1989,43,0.001439,0.002321,0.0018920000000000002
5261,1985-1989,44,0.00151,0.002506,0.0020210000000000002
5262,1985-1989,45,0.0017100000000000001,0.002833,0.002286
5263,1985-1989,46,0.001902,0.003278,0.002606
5264,1985-1989,47,0.0021739999999999997,0.003403,0.002801
5265,1985-1989,48,0.0022170000000000002,0.003771,0.003007
5266,1985-1989,49,0.002635,0.004187,0.003421
5267,1985-1989,50,0.002837,0.004523,0.0036880000000000003
5268,1985-1989,51,0.002821,0.00534,0.0040880000000000005
5269,1985-1989,52,0.00315,0.005582,0.004368
5270,1985-1989,53,0.003331,0.006045,0.004685
5271,1985-1989,54,0.003781,0.007254999999999999,0.0055049999999999995
5272,1985-1989,55,0.0040219999999999995,0.007645,0.005811
5273,1985-1989,56,0.003948,0.008659,0.0062640000000000005
5274,1985-1989,57,0.004895,0.009493999999999999,0.007148000000000001
5275,1985-1989,58,0.005418,0.010372,0.007839
5276,1985-1989,59,0.0057399999999999994,0.011609,0.0086
5277,1985-1989,60,0.006239,0.012806,0.009431
5278,1985-1989,61,0.0069370000000000005,0.013845,0.010286
5279,1985-1989,62,0.007514,0.014641,0.010959
5280,1985-1989,63,0.008322,0.016749,0.012378
5281,1985-1989,64,0.00942,0.018976,0.013999999999999999
5282,1985-1989,65,0.010337,0.020733,0.015297
5283,1985-1989,66,0.011211,0.023374000000000002,0.016981
5284,1985-1989,67,0.01272,0.025469,0.018728
5285,1985-1989,68,0.013863,0.02791,0.020443
5286,1985-1989,69,0.015152,0.030882,0.022463999999999998
5287,1985-1989,70,0.01725,0.033829000000000005,0.024881999999999998
5288,1985-1989,71,0.019444,0.03782,0.027825
5289,1985-1989,72,0.020689,0.042062,0.030338999999999998
5290,1985-1989,73,0.023841,0.047168,0.034247
5291,1985-1989,74,0.027889999999999998,0.051789999999999996,0.038422000000000005
5292,1985-1989,75,0.030367,0.056516,0.041741
5293,1985-1989,76,0.034861,0.062433,0.046657
5294,1985-1989,77,0.03996,0.07084800000000001,0.052917
5295,1985-1989,78,0.044816,0.076764,0.057964
5296,1985-1989,79,0.051039999999999995,0.08766,0.065748
5297,1985-1989,80,0.057665999999999995,0.094372,0.072017
5298,1985-1989,81,0.06576,0.10575999999999999,0.080999
5299,1985-1989,82,0.07299800000000001,0.117222,0.089397
5300,1985-1989,83,0.082113,0.129891,0.099301
5301,1985-1989,84,0.095188,0.142433,0.11167
5302,1985-1989,85,0.10991500000000001,0.155397,0.125338
5303,1985-1989,86,0.122369,0.169638,0.137979
5304,1985-1989,87,0.134663,0.19100999999999999,0.152803
5305,1985-1989,88,0.15466400000000002,0.206098,0.170744
5306,1985-1989,89,0.170106,0.223356,0.186307
5307,1985-1989,90,0.186854,0.24803899999999998,0.204835
5308,1985-1989,91,0.214306,0.27973600000000004,0.23287800000000003
5309,1985-1989,92,0.23450100000000001,0.28719,0.24897399999999997
5310,1985-1989,93,0.253846,0.31964699999999996,0.271358
5311,1985-1989,94,0.275496,0.34711,0.293873
5312,1985-1989,95,0.30575399999999997,0.360525,0.319316
5313,1985-1989,96,0.350584,0.372062,0.355804
5314,1985-1989,97,0.354075,0.43789700000000004,0.373812
5315,1985-1989,98,0.38456599999999996,0.467013,0.40298
5316,1985-1989,99,0.415446,0.543504,0.443404
5317,1985-1989,100,0.453692,0.5631619999999999,0.47565100000000005
5318,1985-1989,101,0.523181,0.514899,0.5214840000000001
5319,1985-1989,102,0.569887,0.55102,0.565941
5320,1985-1989,103,0.493827,0.525346,0.499579
5321,1985-1989,104,0.606186,0.6545449999999999,0.6151260000000001
5322,1985-1989,105,0.752768,0.339623,0.685185
5323,1985-1989,106,0.528,1.411765,0.633803
5324,1985-1989,107,1.058824,1.2,1.0714290000000002
5325,1985-1989,108,1.8,,1.8
5326,1985-1989,109,,,
5327,1985-1989,110,0.75,,0.75
5328,1990-1994,0,0.004755,0.0059229999999999994,0.005354
5329,1990-1994,1,0.00032,0.00035099999999999997,0.000336
5330,1990-1994,2,0.000197,0.000264,0.000231
5331,1990-1994,3,0.00016,0.000266,0.00021400000000000002
5332,1990-1994,4,0.000143,0.000223,0.000184
5333,1990-1994,5,0.000122,0.00013000000000000002,0.000126
5334,1990-1994,6,0.00011100000000000001,0.000154,0.000133
5335,1990-1994,7,0.000126,0.00020099999999999998,0.000165
5336,1990-1994,8,9.1e-05,0.000149,0.000121
5337,1990-1994,9,0.000113,0.000135,0.000124
5338,1990-1994,10,0.000138,0.000167,0.000153
5339,1990-1994,11,0.00014199999999999998,0.000135,0.000138
5340,1990-1994,12,8.7e-05,0.000123,0.000105
5341,1990-1994,13,0.000149,0.000173,0.000161
5342,1990-1994,14,0.000217,0.000164,0.00018999999999999998
5343,1990-1994,15,0.000156,0.000305,0.000233
5344,1990-1994,16,0.000199,0.000393,0.000298
5345,1990-1994,17,0.00024900000000000004,0.000459,0.000357
5346,1990-1994,18,0.00032599999999999996,0.00067,0.000502
5347,1990-1994,19,0.000268,0.000776,0.000528
5348,1990-1994,20,0.00026000000000000003,0.000676,0.00047300000000000006
5349,1990-1994,21,0.000294,0.000742,0.000522
5350,1990-1994,22,0.0003,0.000717,0.000513
5351,1990-1994,23,0.000293,0.000848,0.000576
5352,1990-1994,24,0.00031,0.0008029999999999999,0.000563
5353,1990-1994,25,0.000407,0.0006929999999999999,0.000554
5354,1990-1994,26,0.000334,0.000857,0.000603
5355,1990-1994,27,0.00033999999999999997,0.0009539999999999999,0.000656
5356,1990-1994,28,0.00041,0.0008619999999999999,0.000643
5357,1990-1994,29,0.000393,0.000942,0.000676
5358,1990-1994,30,0.0005099999999999999,0.000947,0.000734
5359,1990-1994,31,0.000495,0.00101,0.0007599999999999999
5360,1990-1994,32,0.000426,0.001009,0.000725
5361,1990-1994,33,0.000542,0.001072,0.000813
5362,1990-1994,34,0.000546,0.001183,0.000872
5363,1990-1994,35,0.000624,0.001232,0.000935
